timestamp,Model,Data,Seed,struct_feats,lr,input_dim,hidden_dim,proj_dim,gconv_nlayers,loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,ari_score,sil_score
2026-03-22 21:18:03,BGRL_L2L_w_org,HOFINET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.2515381831342743,0.6998992950654582,0.3700745473908413,0.992991533396049,0.9533077444118312,0.9727450754521368,0.947750811562838,0.671409811421489,0.9424412408648756,0.3645862411618894,0.0,0.0
2026-03-22 21:19:08,rq_bgrl_behav_s2024,HOFINET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.4274236743438672,0.8788546255506607,0.5751351351351351,0.9974663718444812,0.9759098591549296,0.9865703773735348,0.973963739151558,0.780852756254335,0.9780890240119128,0.5594269609850355,0.0,0.0
2026-03-22 21:20:15,rq_bgrl_struct_s2024,HOFINET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.2026751962779877,0.7676211453744494,0.3206809293765815,0.9949574610457892,0.9382084507042252,0.9657500086987788,0.934787889494954,0.6432154690376801,0.9512975367624248,0.3478108570962622,0.0,0.0
2026-03-22 21:21:15,BGRL_L2L_w_org,HOFINET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.2334437086092715,0.7142857142857143,0.3518842026453706,0.99332749686487,0.9477379447354164,0.9699973428528518,0.9426495594373164,0.6609407727491112,0.9393806430499144,0.3267837417553321,0.0,0.0
2026-03-22 21:22:18,rq_bgrl_behav_s2025,HOFINET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.3650939074667888,0.8487752928647497,0.5105701473414478,0.9967053364269142,0.9687443622587046,0.9825259594712044,0.9662566526069386,0.7465480534063261,0.9819033667846522,0.497772491233362,0.0,0.0
2026-03-22 21:23:23,rq_bgrl_struct_s2025,HOFINET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.2243076923076923,0.7763578274760383,0.3480544282645023,0.9950039254871172,0.943149016777918,0.9683827870845249,0.9396903915376632,0.6582186076745136,0.9518249062369772,0.343102117550922,0.0,0.0
2026-03-22 21:24:24,BGRL_L2L_w_org,HOFINET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.2267695404226769,0.7019730010384216,0.3427991886409736,0.9932154508061084,0.9479918772563176,0.970076885779594,0.94275997614999,0.6564380372102838,0.9460799116029556,0.3460400946891551,0.0,0.0
2026-03-22 21:25:23,rq_bgrl_behav_s2026,HOFINET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.4437229437229437,0.8913043478260869,0.5924855491329479,0.9976977092206746,0.976827536460564,0.9871523269322764,0.975089989620829,0.7898189380326122,0.9888452749990444,0.5468105724882671,0.0,0.0
2026-03-22 21:26:24,rq_bgrl_struct_s2026,HOFINET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.2061021170610211,0.7195652173913043,0.3204259438528558,0.993867509686007,0.9425196672903094,0.9675127843209848,0.9379899741624892,0.6439693640869203,0.9450442324145952,0.3238177212256432,0.0,0.0
2026-03-22 21:27:22,BGRL_L2L_w_org,HOFINET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.2270944741532976,0.6587383660806618,0.3377518557794273,0.992231272658788,0.9510786172037188,0.9712192087010624,0.9448358103482544,0.6544855322402447,0.9412914634047308,0.3380454864258577,0.0,0.0
